주택관리번호,공고번호,모델번호,주택형,주택공급면적,일반공급세대수,특별공급세대수,특별공급_다자녀가구세대수,특별공급_신혼부부세대수,특별공급_생애최초세대수,특별공급_노부모부양세대수,특별공급_기관추천세대수,특별공급_기관추천기타세대수,특별공급_이전기관세대수,공급금액_분양최고금액
"2022000074","2022000074","06","084.8400A","108.4200","14","10",2,4,2,0,2,0,0,"80000"
"2022000073","2022000073","01","039.9400 ","60.4885","12","6",1,3,1,0,1,0,0,"23640"
"2022000073","2022000073","02","049.9000 ","76.5106","49","48",9,19,9,2,9,0,0,"29900"
"2022000073","2022000073","03","059.9100 ","83.8488","132","148",28,56,28,8,28,0,0,"39320"
"2022000073","2022000073","04","074.9800A","102.4601","63","68",13,26,13,3,13,0,0,"48290"
"2022000073","2022000073","05","074.9800B","102.2301","124","133",25,51,25,7,25,0,0,"47010"
"2022000073","2022000073","06","084.9900 ","112.8151","112","122",23,46,23,7,23,0,0,"54810"
"2022000071","2022000071","01","084.9908A","108.9503","124","208",33,66,66,10,33,0,0,"45700"
"2022000071","2022000071","02","100.9448A","129.9753","86","13",10,0,0,3,0,0,0,"54200"
"2022000071","2022000071","03","100.9819B","129.5836","152","23",18,0,0,5,0,0,0,"54200"
"2022000070","2022000070","01","059.9910 ","79.8219","78","90",17,34,17,5,17,0,0,"23540"
"2022000070","2022000070","02","072.8855 ","95.9216","39","37",7,14,7,2,7,0,0,"29270"
"2022000070","2022000070","03","084.9655A","112.1764","51","58",11,22,11,3,11,0,0,"35210"
"2022000070","2022000070","04","084.8365B","111.5804","100","117",22,44,22,7,22,0,0,"33880"
"2022000069","2022000069","01","084.9900A","111.3703","56","89",14,29,14,4,14,14,0,"89900"
"2022000069","2022000069","02","084.9600B","112.1136","101","163",26,52,26,7,26,26,0,"89900"
"2022000069","2022000069","03","084.9900C","111.4304","107","171",27,55,27,8,27,27,0,"89400"
"2022000069","2022000069","04","099.9900A","131.2427","350","0",0,0,0,0,0,0,0,"99600"
"2022000069","2022000069","05","099.9900B","131.6228","55","0",0,0,0,0,0,0,0,"99900"
"2022000069","2022000069","06","109.9900A","144.3142","218","0",0,0,0,0,0,0,0,"110300"
"2022000069","2022000069","07","165.7800P","221.8959","7","0",0,0,0,0,0,0,0,"251200"
"2022000069","2022000069","08","165.8600P","220.4345","2","0",0,0,0,0,0,0,0,"249700"
"2022000067","2022000067","01","067.8960A","85.4411","5","0",0,0,0,0,0,0,0,"50974"
"2022000067","2022000067","02","067.8960B","85.4411","1","0",0,0,0,0,0,0,0,"53474"
"2022000067","2022000067","03","067.8960C","85.4411","1","0",0,0,0,0,0,0,0,"56374"
"2022000067","2022000067","04","073.8235A","92.6561","2","0",0,0,0,0,0,0,0,"54030"
"2022000067","2022000067","05","073.8235B","92.6561","2","0",0,0,0,0,0,0,0,"56530"
"2022000067","2022000067","06","073.8235C","92.6561","2","0",0,0,0,0,0,0,0,"60510"
"2022000067","2022000067","07","073.8235D","92.6561","2","0",0,0,0,0,0,0,0,"63010"
"2022000067","2022000067","08","078.1060A","97.5235","6","0",0,0,0,0,0,0,0,"48694"
"2022000067","2022000067","09","078.1060B","97.5235","1","0",0,0,0,0,0,0,0,"51194"
"2022000067","2022000067","10","084.9595A","105.8343","2","0",0,0,0,0,0,0,0,"52230"
"2022000067","2022000067","11","084.9595B","105.8343","4","0",0,0,0,0,0,0,0,"54730"
"2022000067","2022000067","12","084.6080C","105.6799","6","0",0,0,0,0,0,0,0,"62192"
"2022000067","2022000067","13","084.6080D","105.6799","1","0",0,0,0,0,0,0,0,"65192"
"2022000067","2022000067","14","084.6080E","105.6799","1","0",0,0,0,0,0,0,0,"68912"
"2022000067","2022000067","15","088.8236A","110.9190","4","0",0,0,0,0,0,0,0,"48694"
"2022000067","2022000067","16","088.8236B","110.9190","1","0",0,0,0,0,0,0,0,"51194"
"2022000067","2022000067","17","094.1040A","116.8953","12","0",0,0,0,0,0,0,0,"59792"
"2022000067","2022000067","18","094.1040B","116.8953","1","0",0,0,0,0,0,0,0,"62792"
"2022000067","2022000067","19","096.6551B","120.4091","1","0",0,0,0,0,0,0,0,"54730"
"2022000067","2022000067","20","099.8802A","124.6939","9","0",0,0,0,0,0,0,0,"59792"
"2022000065","2022000065","01","084.9763A","108.5125","54","53",10,20,10,3,10,0,0,"30700"
"2022000065","2022000065","02","084.7412B","108.2617","24","20",4,8,4,1,3,0,0,"29800"
"2022000065","2022000065","03","084.8787C","108.4693","28","30",5,12,5,1,7,0,0,"30100"
"2022000065","2022000065","04","112.8965 ","142.3586","27","3",3,0,0,0,0,0,0,"40900"
"2022000063","2022000063","01","041.1800F","53.7600","5","8",0,5,2,0,1,0,0,"29420"
"2022000063","2022000063","02","044.5600C","58.0000","5","5",0,3,1,0,1,0,0,"29940"
"2022000063","2022000063","03","059.3300A","77.0800","6","5",0,3,1,0,1,0,0,"44910"
"2022000063","2022000063","04","059.7300B","77.9100","4","6",0,3,1,1,1,0,0,"44680"
"2022000063","2022000063","05","061.6900B","81.0500","1","0",0,0,0,0,0,0,0,"51000"
"2022000063","2022000063","06","061.1200E","79.1300","4","9",2,3,2,1,1,0,0,"44860"
"2022000063","2022000063","07","066.8500D","86.7000","6","7",1,3,1,1,1,0,0,"46220"
"2022000063","2022000063","08","075.9700G","99.1300","1","0",0,0,0,0,0,0,0,"59000"
"2022000062","2022000062","01","062.7580 ","83.4100","22","40",6,12,13,2,7,0,0,"26800"
"2022000062","2022000062","02","065.1020 ","87.3500","10","26",4,8,7,1,6,0,0,"28100"
"2022000062","2022000062","03","084.9670 ","111.8070","92","148",24,48,48,7,21,0,0,"37000"
"2022000054","2022000054","01","074.9800A","101.0305","50","278",32,99,82,16,49,0,0,"40650"
"2022000054","2022000054","02","084.9900A","114.5183","17","99",11,35,30,5,18,0,0,"47130"
"2022000054","2022000054","03","084.7100B","114.1410","17","99",11,35,30,5,18,0,0,"46140"
"2022000052","2022000052","01","059.1132 ","81.4010","20","50",7,14,17,2,10,0,0,"14333"
"2022000051","2022000051","01","039.1136 ","54.5378","4","3",0,1,1,0,1,0,0,"49750"
"2022000051","2022000051","02","044.0497 ","61.6330","6","4",0,2,1,0,1,0,0,"59750"
"2022000051","2022000051","03","059.1202A","82.3221","6","10",2,3,2,1,2,0,0,"82750"
"2022000051","2022000051","04","059.9525B","83.3835","17","17",4,7,3,1,2,0,0,"82750"
"2022000051","2022000051","05","059.9717C","84.4058","15","19",4,7,3,1,4,0,0,"82750"
"2022000050","2022000050","01","067.9792A","88.0504","41","42",8,16,8,2,8,0,0,"34580"
"2022000050","2022000050","02","067.9554B","87.9451","38","42",8,16,8,2,8,0,0,"34010"
"2022000050","2022000050","03","084.9703A","108.9912","268","297",56,113,56,16,56,0,0,"43770"
"2022000050","2022000050","04","084.9380B","109.4305","143","159",30,60,30,9,30,0,0,"43190"
"2022000050","2022000050","05","108.9275 ","140.7680","125","18",14,0,0,4,0,0,0,"55560"
"2022000050","2022000050","06","116.7557 ","148.2323","173","24",19,0,0,5,0,0,0,"58550"
"2022000047","2022000047","01","059.9816A","84.2801","206","229",43,87,43,13,43,0,0,"32732"
"2022000047","2022000047","02","059.9751B","83.9583","164","180",34,68,34,10,34,0,0,"32346"
"2022000047","2022000047","03","074.9828 ","100.8436","162","180",34,68,34,10,34,0,0,"39562"
"2022000047","2022000047","04","084.9840 ","114.6590","166","181",34,69,34,10,34,0,0,"46357"
"2022000045","2022000045","01","059.9653A","82.1056","37","38",7,15,7,2,7,0,0,"32100"
"2022000045","2022000045","02","059.9420B","82.0485","19","21",4,8,4,1,4,0,0,"31280"
"2022000045","2022000045","03","076.9017 ","104.0023","69","74",14,28,14,4,14,0,0,"40870"
"2022000045","2022000045","04","084.7798A","114.0362","128","139",26,53,26,8,26,0,0,"45040"
"2022000045","2022000045","05","084.8759B","114.3523","51","53",10,20,10,3,10,0,0,"43820"
"2022000045","2022000045","06","109.7750 ","146.0850","91","13",10,0,0,3,0,0,0,"58270"
"2022000045","2022000045","07","145.9761 ","195.0221","44","7",5,0,0,2,0,0,0,"79330"
"2022000044","2022000044","01","059.8800A","82.1496","81","450",15,187,143,26,79,0,0,"33376"
"2022000044","2022000044","02","059.3400B","81.4088","42","238",8,94,80,14,42,0,0,"33075"
"2022000044","2022000044","03","059.3300C","81.3951","42","227",7,90,77,13,40,0,0,"32683"
"2022000044","2022000044","04","074.9900A","102.8791","22","120",45,27,20,7,21,0,0,"40646"
"2022000044","2022000044","05","084.5100A","115.9396","42","234",74,51,54,14,41,0,0,"45806"
"2022000043","2022000043","01","023.4000A","29.9690","1","0",0,0,0,0,0,0,0,"2208"
"2022000043","2022000043","02","029.2500B","35.5290","4","6",1,2,2,0,1,0,0,"2892"
"2022000043","2022000043","03","033.9300C","41.1830","95","153",24,49,49,7,24,0,0,"3398"
"2022000043","2022000043","04","035.8800D","43.5820","2","0",0,0,0,0,0,0,0,"3545"
"2022000043","2022000043","05","041.4000E","50.2880","4","2",0,1,1,0,0,0,0,"4206"
"2022000043","2022000043","06","051.7500F","62.8600","110","178",28,57,57,8,28,0,0,"5418"
"2022000041","2022000041","01","084.9957A","111.0176","124","341",47,93,93,14,47,0,47,"33000"
"2022000041","2022000041","02","084.9913B","111.1526","95","276",38,75,75,12,38,0,38,"31900"
"2022000038","2022000038","01","074.9151A","100.0763","118","128",24,49,24,7,24,0,0,"33390"
"2022000038","2022000038","02","074.3296B","99.3907","27","22",4,9,4,1,4,0,0,"33330"
"2022000038","2022000038","03","084.9830A","115.1990","424","472",89,179,89,26,89,0,0,"38820"
"2022000038","2022000038","04","084.8211B","114.9039","175","191",36,73,36,10,36,0,0,"38720"
"2022000038","2022000038","05","104.7174 ","139.1207","255","37",29,0,0,8,0,0,0,"45960"
"2022000036","2022000036","01","056.8800 ","66.1100","64","107",17,34,34,5,17,0,0,"6850"
"2022000033","2022000033","01","084.9845 ","109.7994","100","107",20,41,20,6,20,0,0,"79980"
"2022000032","2022000032","01","084.8271A","110.6181","251","276",52,105,52,15,52,0,0,"53533"
"2022000032","2022000032","02","084.7027B","111.5316","108","117",22,45,22,6,22,0,0,"53441"
"2022000032","2022000032","03","084.2702C","110.1974","29","31",6,12,6,1,6,0,0,"53325"
"2022000031","2022000031","01","049.0972 ","68.9251","31","15",0,8,2,1,4,0,0,"54927"
"2022000031","2022000031","02","056.2770 ","78.7856","6","18",5,6,2,1,4,0,0,"63342"
"2022000031","2022000031","03","059.9953 ","83.9108","20","16",5,2,6,1,2,0,0,"67100"
"2022000030","2022000030","01","084.9200A","123.1467","32","38",7,14,7,2,8,0,0,"64450"
"2022000030","2022000030","02","084.9700B","123.2192","35","35",7,14,7,2,5,0,0,"64800"
"2022000030","2022000030","03","084.8500C","123.0452","32","38",7,14,7,2,8,0,0,"65320"
"2022000030","2022000030","04","153.5500 ","222.6705","2","0",0,0,0,0,0,0,0,"269580"
"2022000029","2022000029","01","045.9629A","67.1078","18","20",3,8,4,1,4,0,0,"28110"
"2022000029","2022000029","02","045.8136B","66.9614","5","2",0,1,1,0,0,0,0,"28180"
"2022000029","2022000029","03","059.9779A","82.6861","23","24",4,9,5,1,5,0,0,"36190"
"2022000029","2022000029","04","059.9079B","82.7352","7","8",1,3,2,0,2,0,0,"35930"
"2022000029","2022000029","05","064.9220A","87.7417","5","1",0,1,0,0,0,0,0,"37550"
"2022000029","2022000029","06","064.8095B","87.6533","4","1",0,1,0,0,0,0,0,"38200"
"2022000029","2022000029","07","084.9338A","109.0633","4","1",0,1,0,0,0,0,0,"47270"
"2022000029","2022000029","08","084.9440B","109.0219","3","1",0,1,0,0,0,0,0,"47090"
"2022000026","2022000026","01","072.9162A","96.7539","105","166",26,52,52,7,28,1,0,"32120"
"2022000026","2022000026","02","072.9564B","97.1182","1","24",2,9,9,2,2,0,0,"32240"
"2022000026","2022000026","03","084.9428A","112.9637","151","258",42,81,81,11,42,1,0,"38530"
"2022000026","2022000026","04","084.9140B","113.2460","30","44",6,13,13,3,9,0,0,"38610"
"2022000024","2022000024","01","084.9664A","112.6371","61","8",6,0,0,2,0,0,0,"58896"
"2022000024","2022000024","02","084.8995B","112.1056","19","4",3,0,0,1,0,0,0,"58944"
"2022000022","2022000022","01","084.9577A","114.0000","332","0",0,0,0,0,0,0,0,"91000"
"2022000022","2022000022","02","084.9935B","115.7892","47","0",0,0,0,0,0,0,0,"90800"
"2022000022","2022000022","03","084.9620C","114.8565","138","0",0,0,0,0,0,0,0,"90100"
"2022000022","2022000022","04","084.9673D","114.2463","161","0",0,0,0,0,0,0,0,"91900"
"2022000022","2022000022","05","084.9987E","116.6738","181","0",0,0,0,0,0,0,0,"90600"
"2022000022","2022000022","06","084.9833F","115.0000","143","0",0,0,0,0,0,0,0,"91000"
"2022000022","2022000022","07","088.9401T","120.0255","8","0",0,0,0,0,0,0,0,"97400"
"2022000022","2022000022","08","096.2846T","129.7706","2","0",0,0,0,0,0,0,0,"108300"
"2022000022","2022000022","09","097.8381T","131.7372","2","0",0,0,0,0,0,0,0,"109900"
"2022000022","2022000022","10","104.7358T","140.4476","2","0",0,0,0,0,0,0,0,"124600"
"2022000022","2022000022","11","105.8212T","141.8293","2","0",0,0,0,0,0,0,0,"125800"
"2022000022","2022000022","12","130.7783 ","173.7474","88","0",0,0,0,0,0,0,0,"138300"
"2022000022","2022000022","13","137.6076T","183.1250","2","0",0,0,0,0,0,0,0,"173200"
"2022000022","2022000022","14","139.1809T","185.0672","2","0",0,0,0,0,0,0,0,"175000"
"2022000022","2022000022","15","141.9062T","188.9204","2","0",0,0,0,0,0,0,0,"176800"
"2022000022","2022000022","16","143.8954T","191.4939","2","0",0,0,0,0,0,0,0,"181100"
"2022000016","2022000016","01","063.7342 ","91.4186","32","0",0,0,0,0,0,0,0,"42800"
"2022000016","2022000016","02","065.0781A","92.9172","32","0",0,0,0,0,0,0,0,"42700"
"2022000016","2022000016","03","065.4427B","94.2718","32","0",0,0,0,0,0,0,0,"42200"
"2022000010","2022000010","01","084.9918A","116.8210","254","285",54,108,54,16,53,0,0,"62980"
"2022000010","2022000010","02","084.9915B","116.1801","89","95",18,36,18,5,18,0,0,"62980"
"2022000010","2022000010","03","084.9958C","117.0663","127","143",27,54,27,8,27,0,0,"62980"
"2022000008","2022000008","01","084.9653A","118.5255","43","47",9,18,9,2,9,0,0,"71310"
"2022000008","2022000008","02","084.7719B","117.4798","21","24",5,9,5,1,4,0,0,"69290"
"2022000008","2022000008","03","084.9268C","117.4620","21","24",4,9,4,2,5,0,0,"68600"
"2022000007","2022000007","01","059.9910A","78.5600","62","68",13,26,13,3,13,0,0,"34740"
"2022000007","2022000007","02","059.8790C","78.6790","23","21",4,8,4,1,4,0,0,"33260"
"2022000007","2022000007","03","059.8040D","80.5960","18","11",2,5,2,0,2,0,0,"32610"
"2022000007","2022000007","04","076.7750A","99.5520","81","85",16,33,16,4,16,0,0,"43590"
"2022000007","2022000007","05","076.5580B","99.9580","82","90",17,34,17,5,17,0,0,"41450"
"2022000007","2022000007","06","084.8460A","110.2650","144","159",30,60,30,9,30,0,0,"47810"
"2022000007","2022000007","07","084.8460B","110.2650","58","63",12,24,12,3,12,0,0,"47810"
"2022000007","2022000007","08","084.8990C","111.3260","116","127",24,48,24,7,24,0,0,"46140"
"2022000007","2022000007","09","084.6540E","110.2640","25","26",5,10,5,1,5,0,0,"45730"
"2022000007","2022000007","10","084.4590G","110.0080","5","1",0,1,0,0,0,0,0,"42390"
"2022000007","2022000007","11","084.4590H","110.0080","3","0",0,0,0,0,0,0,0,"43450"
"2022000007","2022000007","12","109.9610A","142.4470","87","11",9,0,0,2,0,0,0,"51910"
"2022000007","2022000007","13","143.7820B","188.2280","3","0",0,0,0,0,0,0,0,"105860"
"2022000007","2022000007","14","143.4120C","188.5710","1","0",0,0,0,0,0,0,0,"107110"
"2022000006","2022000006","01","059.9910A","78.4730","15","11",2,5,2,0,2,0,0,"35930"
"2022000006","2022000006","02","059.8430B","78.3760","29","27",5,11,5,1,5,0,0,"36610"
"2022000006","2022000006","03","059.8790C","78.5920","8","1",0,1,0,0,0,0,0,"34060"
"2022000006","2022000006","04","059.8040D","80.5090","5","5",1,2,1,0,1,0,0,"33720"
"2022000006","2022000006","05","076.7750A","99.4410","28","26",5,10,5,1,5,0,0,"45090"
"2022000006","2022000006","06","084.8460A","110.1410","195","213",40,81,40,12,40,0,0,"50440"
"2022000006","2022000006","07","084.8460B","110.1410","179","201",38,76,38,11,38,0,0,"50440"
"2022000006","2022000006","08","084.8990C","111.2030","36","33",6,13,6,2,6,0,0,"48680"
"2022000006","2022000006","09","084.5220D","110.1610","42","42",8,16,8,2,8,0,0,"48200"
"2022000006","2022000006","10","084.6540E","110.1410","38","38",7,15,7,2,7,0,0,"47760"
"2022000006","2022000006","11","084.8380F","109.9130","14","10",2,4,2,0,2,0,0,"49930"
"2022000006","2022000006","12","084.4590G","109.8850","5","1",0,1,0,0,0,0,0,"46830"
"2022000006","2022000006","13","084.4590H","109.8850","4","0",0,0,0,0,0,0,0,"46370"
"2022000006","2022000006","14","109.9610A","142.2870","93","13",10,0,0,3,0,0,0,"57340"
"2022000006","2022000006","15","143.8590A","188.8300","4","0",0,0,0,0,0,0,0,"112160"
"2022000006","2022000006","16","143.4120C","188.3620","1","0",0,0,0,0,0,0,0,"110770"
"2022000006","2022000006","17","159.1430 ","208.9340","1","0",0,0,0,0,0,0,0,"139700"
"2022000005","2022000005","01","059.9910A","78.7730","54","54",10,21,10,3,10,0,0,"36290"
"2022000005","2022000005","02","076.7750A","99.8250","56","58",11,22,11,3,11,0,0,"45540"
"2022000005","2022000005","03","084.8460A","110.5660","104","112",21,43,21,6,21,0,0,"49940"
"2022000005","2022000005","04","084.8460B","110.5660","149","160",30,61,30,9,30,0,0,"49940"
"2022000005","2022000005","05","084.8990C","111.6280","14","10",2,4,2,0,2,0,0,"48200"
"2022000005","2022000005","06","084.5220D","110.5840","75","79",15,30,15,4,15,0,0,"48200"
"2022000005","2022000005","07","084.6540E","110.5650","17","11",2,5,2,0,2,0,0,"47290"
"2022000005","2022000005","08","084.8380F","110.3370","13","10",2,4,2,0,2,0,0,"49430"
"2022000005","2022000005","09","084.4590G","110.3080","2","0",0,0,0,0,0,0,0,"46370"
"2022000005","2022000005","10","084.4590H","110.3080","5","1",0,1,0,0,0,0,0,"46370"
"2022000005","2022000005","11","109.9610A","142.8370","34","4",3,0,0,1,0,0,0,"56770"
"2022000005","2022000005","12","109.9090B","142.1130","18","1",1,0,0,0,0,0,0,"55620"
"2022000005","2022000005","13","143.5690D","189.5160","1","0",0,0,0,0,0,0,0,"111020"
"2022000005","2022000005","14","185.6160 ","246.4700","1","0",0,0,0,0,0,0,0,"165030"
"2022000003","2022000003","01","059.7334 ","80.1093","128","143",27,54,27,8,27,0,0,"38900"
"2022000003","2022000003","02","084.4041A","110.9119","125","133",25,51,25,7,25,0,0,"54300"
"2022000003","2022000003","03","084.2146B","111.5848","61","63",12,24,12,3,12,0,0,"52100"
"2022000002","2022000002","01","054.0940C","71.9701","5","7",1,3,1,1,1,0,0,"25000"
"2022000002","2022000002","02","084.1633A","108.6880","12","12",2,5,2,1,2,0,0,"39500"
"2022000002","2022000002","03","084.9520B","110.0888","12","12",2,5,2,1,2,0,0,"39500"
"2022000001","2022000001","01","059.9896A","80.1680","73","79",15,30,15,4,15,0,0,"37150"
"2022000001","2022000001","02","059.9595B","79.1546","34","38",7,15,7,2,7,0,0,"36140"
"2022000001","2022000001","03","059.6839C","79.1037","66","74",14,28,14,4,14,0,0,"36110"
"2022000001","2022000001","04","074.7993A","98.2950","62","69",13,26,13,4,13,0,0,"45210"
"2022000001","2022000001","05","074.9524B","98.4598","54","62",11,24,12,4,11,0,0,"44620"
"2022000001","2022000001","06","084.9502A","111.6932","60","72",14,26,14,4,14,0,0,"49990"
"2022000001","2022000001","07","084.9543T","111.1886","1","0",0,0,0,0,0,0,0,"56270"
"2021820001","2021820001","01","055.6500A","79.0968","0","124",0,0,0,0,0,0,0,"43105"
"2021820001","2021820001","02","055.9400B","79.5090","0","54",0,0,0,0,0,0,0,"43329"
"2021820001","2021820001","03","055.8200C","79.3384","0","15",0,0,0,0,0,0,0,"43236"
"2021520007","2021520007","01","084.9714A","112.9888","28","44",7,14,14,2,7,0,0,"51991"
"2021520007","2021520007","02","084.9745B","112.9144","72","126",20,40,40,6,20,0,0,"49458"
"2021520007","2021520007","03","084.9735C","113.6540","91","158",25,50,50,8,25,0,0,"47482"
"2021520007","2021520007","04","111.9561A","135.8157","31","4",3,0,0,1,0,0,0,"65060"
"2021520007","2021520007","05","111.9050B","135.8629","31","4",3,0,0,1,0,0,0,"62182"
"2021520007","2021520007","06","115.5740C","139.1675","60","9",7,0,0,2,0,0,0,"59194"
"2021520006","2021520006","01","084.6407A","111.9762","166","280",44,89,89,14,44,0,0,"46475"
"2021520006","2021520006","02","084.6346B","111.3178","55","92",15,29,29,4,15,0,0,"46200"
"2021520006","2021520006","03","084.6771C","112.0300","65","113",18,36,36,5,18,0,0,"46500"
"2021520005","2021520005","01","084.9815A","111.1442","95","164",26,52,52,8,26,0,0,"46070"
"2021520005","2021520005","02","084.9718B","111.0939","32","52",8,17,17,2,8,0,0,"46070"
"2021520005","2021520005","03","084.8495C","110.7322","15","20",4,6,6,1,3,0,0,"45900"
"2021520005","2021520005","04","115.7953A","149.2702","88","13",10,0,0,3,0,0,0,"61880"
"2021520005","2021520005","05","115.9391B","149.2792","63","9",7,0,0,2,0,0,0,"61890"
"2021520004","2021520004","01","072.9531A","94.7201","37","56",9,18,18,2,9,0,0,"39900"
"2021520004","2021520004","02","072.9511B","97.8847","37","63",10,20,20,3,10,0,0,"38900"
"2021520004","2021520004","03","084.5032A","109.4521","189","310",49,99,99,14,49,0,0,"45300"
"2021520004","2021520004","04","084.8058B","112.6345","96","159",25,51,51,7,25,0,0,"44300"
"2021520004","2021520004","05","101.9971 ","131.4674","342","50",39,0,0,11,0,0,0,"53400"
"2021520004","2021520004","06","147.3586 ","193.4815","5","0",0,0,0,0,0,0,0,"104000"
"2021520003","2021520003","01","059.9430A","82.0295","52","88",14,28,28,4,14,0,0,"31240"
"2021520003","2021520003","02","059.9706B","82.4673","35","56",9,18,18,2,9,0,0,"31240"
"2021520003","2021520003","03","084.8719A","114.0177","85","140",22,45,45,6,22,0,0,"42520"
"2021520003","2021520003","04","084.9706B","116.1986","21","27",4,9,9,1,4,0,0,"42520"
"2021520002","2021520002","01","059.9884A","80.6402","86","140",22,45,45,6,22,0,0,"30180"
"2021520002","2021520002","02","059.9595B","81.2655","100","163",26,52,52,7,26,0,0,"30180"
"2021520002","2021520002","03","059.9938C","81.3119","92","151",24,48,48,7,24,0,0,"30180"
"2021520002","2021520002","04","059.9830D","80.8626","34","56",9,18,18,2,9,0,0,"30180"
"2021520002","2021520002","05","072.9573 ","97.1383","89","144",23,46,46,6,23,0,0,"36850"
"2021520002","2021520002","06","084.9732 ","113.0242","126","210",33,67,67,10,33,0,0,"43560"
"2021520001","2021520001","01","084.9339A","111.0284","69","113",18,36,36,5,18,0,0,"47860"
"2021520001","2021520001","02","084.8687B","110.8578","42","69",11,22,22,3,11,0,0,"47780"
"2021520001","2021520001","03","084.5200C","110.1718","41","69",11,22,22,3,11,0,0,"47490"
"2021520001","2021520001","04","100.5371 ","130.2302","200","30",23,0,0,7,0,0,0,"56140"
"2021001019","2021001019","01","084.9151 ","111.7800","165","185",35,70,35,10,35,0,0,"39850"
"2021001015","2021001015","01","059.9848 ","82.4650","33","55",9,17,18,2,9,0,0,"26700"
"2021001015","2021001015","02","084.9902A","109.2254","130","223",35,71,71,11,35,0,0,"36100"
"2021001015","2021001015","03","084.9756B","110.4040","41","67",11,21,22,3,10,0,0,"36100"
"2021001012","2021001012","01","072.9899 ","94.4435","20","17",3,7,3,1,3,0,0,"41750"
"2021001012","2021001012","02","084.9385 ","109.5095","13","6",1,3,1,0,1,0,0,"48410"
"2021001011","2021001011","01","063.7997 ","85.2505","64","64",12,25,12,3,12,0,0,"27070"
"2021001011","2021001011","02","084.7621A","112.9908","199","218",41,83,41,12,41,0,0,"36790"
"2021001011","2021001011","03","084.7214B","113.1657","67","74",14,28,14,4,14,0,0,"36100"
"2021001011","2021001011","04","099.8624A","132.2281","261","37",29,0,0,8,0,0,0,"44510"
"2021001011","2021001011","05","099.3857B","131.6458","83","11",9,0,0,2,0,0,0,"43440"
"2021001011","2021001011","06","140.5182 ","183.2378","94","13",10,0,0,3,0,0,0,"61080"
"2021001011","2021001011","07","160.8827P","216.0761","3","0",0,0,0,0,0,0,0,"82940"
"2021001011","2021001011","08","170.5368P","229.1389","3","0",0,0,0,0,0,0,0,"88470"
"2021001007","2021001007","01","049.9769 ","75.5604","150","62",0,21,20,0,21,0,0,"33000"
"2021001007","2021001007","02","059.9836A","86.5343","60","148",24,58,45,6,15,0,0,"51700"
"2021001007","2021001007","03","059.9818B","88.9367","22","37",5,12,5,3,12,0,0,"53700"
"2021001007","2021001007","04","059.9835C","86.9454","13","32",6,10,10,1,5,0,0,"51100"
"2021001007","2021001007","05","059.9808D","88.7607","10","19",2,9,5,1,2,0,0,"52700"
"2021001007","2021001007","06","072.9138A","102.1331","13","22",3,7,7,1,4,0,0,"61700"
"2021001007","2021001007","07","072.9792B","102.1789","20","60",10,25,15,2,8,0,0,"63000"
"2021001007","2021001007","08","072.9792C","102.4231","17","26",4,8,8,2,4,0,0,"63800"
"2021001007","2021001007","09","072.7828D","101.6735","13","35",6,15,8,2,4,0,0,"61700"
"2021001007","2021001007","10","072.7218E","102.0040","9","23",3,8,7,1,4,0,0,"61900"
"2021001007","2021001007","11","084.9849A","117.8161","229","238",54,87,35,15,47,0,0,"74800"
"2021001007","2021001007","12","084.9840B","118.0437","104","97",20,40,10,7,20,0,0,"74900"
"2021001007","2021001007","13","084.9963C","117.7027","238","235",54,90,30,14,47,0,0,"72800"
"2021001007","2021001007","14","084.9736D","118.0268","66","67",13,25,10,6,13,0,0,"73000"
"2021001007","2021001007","15","084.9936E","117.7548","111","109",25,42,13,7,22,0,0,"71800"
"2021001007","2021001007","16","084.9836F","118.1367","17","16",3,6,3,1,3,0,0,"72000"
"2021001007","2021001007","17","097.7331 ","127.7508","7","1",1,0,0,0,0,0,0,"75700"
"2021001007","2021001007","18","115.9982 ","151.2921","2","0",0,0,0,0,0,0,0,"100100"
"2021001007","2021001007","19","132.5750 ","184.2856","3","0",0,0,0,0,0,0,0,"89900"
"2021001004","2021001004","01","084.6746A","107.0551","108","122",23,46,23,7,23,0,0,"58890"
"2021001004","2021001004","02","084.6729B","107.2890","43","53",10,20,10,3,10,0,0,"58290"
"2021001004","2021001004","03","123.5670 ","154.8315","78","12",9,0,0,3,0,0,0,"85890"
"2021001004","2021001004","04","219.0166 ","277.8402","2","0",0,0,0,0,0,0,0,"180100"
"2021001001","2021001001","01","059.9051A","78.3646","37","37",7,14,7,2,7,0,0,"27400"
"2021001001","2021001001","02","059.9138B","78.1100","27","26",5,10,5,1,5,0,0,"27400"
"2021001001","2021001001","03","059.5938C","78.3448","26","26",5,10,5,1,5,0,0,"26600"
"2021001001","2021001001","04","084.5958A","109.2998","71","75",14,29,14,4,14,0,0,"37500"
"2021001001","2021001001","05","084.9313B","110.4130","7","5",1,2,1,0,1,0,0,"36800"
"2021000998","2021000998","01","084.8877A","111.5323","86","93",17,36,18,5,17,0,0,"45900"
"2021000998","2021000998","02","084.7772B","112.2283","88","98",18,38,19,5,18,0,0,"45600"
"2021000998","2021000998","03","084.4818C","112.4975","32","33",6,13,7,1,6,0,0,"45800"
"2021000998","2021000998","04","084.8125D","111.9020","80","92",17,35,18,5,17,0,0,"46200"
