주택관리번호,공고번호,모델번호,주택형,공급세대수,순위,거주코드,거주지역,접수건수,경쟁률
"2021001007","2021001007","10","072.7218E",9,1,"01","해당지역","507","56.33"
"2021001007","2021001007","10","072.7218E",9,1,"02","기타지역","0",
"2021001007","2021001007","10","072.7218E",9,2,"01","해당지역","0",
"2021001007","2021001007","10","072.7218E",9,2,"02","기타지역","0",
"2021001007","2021001007","11","084.9849A",229,1,"01","해당지역","26091","113.93"
"2021001007","2021001007","11","084.9849A",229,1,"02","기타지역","0",
"2021001007","2021001007","11","084.9849A",229,2,"01","해당지역","0",
"2021001007","2021001007","11","084.9849A",229,2,"02","기타지역","0",
"2021001007","2021001007","12","084.9840B",104,1,"01","해당지역","4728","45.46"
"2021001007","2021001007","12","084.9840B",104,1,"02","기타지역","0",
"2021001007","2021001007","12","084.9840B",104,2,"01","해당지역","0",
"2021001007","2021001007","12","084.9840B",104,2,"02","기타지역","0",
"2021001007","2021001007","13","084.9963C",238,1,"01","해당지역","11184","46.99"
"2021001007","2021001007","13","084.9963C",238,1,"02","기타지역","0",
"2021001007","2021001007","13","084.9963C",238,2,"01","해당지역","0",
"2021001007","2021001007","13","084.9963C",238,2,"02","기타지역","0",
"2021001007","2021001007","14","084.9736D",66,1,"01","해당지역","1771","26.83"
"2021001007","2021001007","14","084.9736D",66,1,"02","기타지역","0",
"2021001007","2021001007","14","084.9736D",66,2,"01","해당지역","0",
"2021001007","2021001007","14","084.9736D",66,2,"02","기타지역","0",
"2021001007","2021001007","15","084.9936E",111,1,"01","해당지역","2635","23.74"
"2021001007","2021001007","15","084.9936E",111,1,"02","기타지역","0",
"2021001007","2021001007","15","084.9936E",111,2,"01","해당지역","0",
"2021001007","2021001007","15","084.9936E",111,2,"02","기타지역","0",
"2021001007","2021001007","16","084.9836F",17,1,"01","해당지역","446","26.24"
"2021001007","2021001007","16","084.9836F",17,1,"02","기타지역","0",
"2021001007","2021001007","16","084.9836F",17,2,"01","해당지역","0",
"2021001007","2021001007","16","084.9836F",17,2,"02","기타지역","0",
"2021001007","2021001007","17","097.7331 ",7,1,"01","해당지역","1698","242.57"
"2021001007","2021001007","17","097.7331 ",7,1,"02","기타지역","0",
"2021001007","2021001007","17","097.7331 ",7,2,"01","해당지역","0",
"2021001007","2021001007","17","097.7331 ",7,2,"02","기타지역","0",
"2021001007","2021001007","18","115.9982 ",2,1,"01","해당지역","695","347.50"
"2021001007","2021001007","18","115.9982 ",2,1,"02","기타지역","0",
"2021001007","2021001007","18","115.9982 ",2,2,"01","해당지역","0",
"2021001007","2021001007","18","115.9982 ",2,2,"02","기타지역","0",
"2021001007","2021001007","19","132.5750 ",3,1,"01","해당지역","520","173.33"
"2021001007","2021001007","19","132.5750 ",3,1,"02","기타지역","0",
"2021001007","2021001007","19","132.5750 ",3,2,"01","해당지역","0",
"2021001007","2021001007","19","132.5750 ",3,2,"02","기타지역","0",
"2021001004","2021001004","01","084.6746A",108,1,"01","해당지역","1006","9.31"
"2021001004","2021001004","01","084.6746A",108,1,"02","기타지역","0",
"2021001004","2021001004","01","084.6746A",108,2,"01","해당지역","0",
"2021001004","2021001004","01","084.6746A",108,2,"02","기타지역","0",
"2021001004","2021001004","02","084.6729B",59,1,"01","해당지역","253","4.29"
"2021001004","2021001004","02","084.6729B",59,1,"02","기타지역","0",
"2021001004","2021001004","02","084.6729B",59,2,"01","해당지역","0",
"2021001004","2021001004","02","084.6729B",59,2,"02","기타지역","0",
"2021001004","2021001004","03","123.5670 ",80,1,"01","해당지역","264","3.30"
"2021001004","2021001004","03","123.5670 ",80,1,"02","기타지역","41",
"2021001004","2021001004","03","123.5670 ",80,2,"01","해당지역","193",
"2021001004","2021001004","03","123.5670 ",80,2,"02","기타지역","32",
"2021001004","2021001004","04","219.0166 ",2,1,"01","해당지역","2","1.00"
"2021001004","2021001004","04","219.0166 ",2,1,"02","기타지역","2",
"2021001004","2021001004","04","219.0166 ",2,2,"01","해당지역","6",
"2021001004","2021001004","04","219.0166 ",2,2,"02","기타지역","3",
"2021001001","2021001001","01","059.9051A",74,1,"01","해당지역","0","(△74)"
"2021001001","2021001001","01","059.9051A",74,1,"02","기타지역","1","(△73)"
"2021001001","2021001001","01","059.9051A",74,2,"01","해당지역","4","(△69)"
"2021001001","2021001001","01","059.9051A",74,2,"02","기타지역","0","(△69)"
"2021001001","2021001001","02","059.9138B",53,1,"01","해당지역","7","(△46)"
"2021001001","2021001001","02","059.9138B",53,1,"02","기타지역","1","(△45)"
"2021001001","2021001001","02","059.9138B",53,2,"01","해당지역","9","(△36)"
"2021001001","2021001001","02","059.9138B",53,2,"02","기타지역","4","(△32)"
"2021001001","2021001001","03","059.5938C",52,1,"01","해당지역","0","(△52)"
"2021001001","2021001001","03","059.5938C",52,1,"02","기타지역","0","(△52)"
"2021001001","2021001001","03","059.5938C",52,2,"01","해당지역","0","(△52)"
"2021001001","2021001001","03","059.5938C",52,2,"02","기타지역","0","(△52)"
"2021001001","2021001001","04","084.5958A",146,1,"01","해당지역","13","(△133)"
"2021001001","2021001001","04","084.5958A",146,1,"02","기타지역","0","(△133)"
"2021001001","2021001001","04","084.5958A",146,2,"01","해당지역","7","(△126)"
"2021001001","2021001001","04","084.5958A",146,2,"02","기타지역","1","(△125)"
"2021001001","2021001001","05","084.9313B",12,1,"01","해당지역","0","(△12)"
"2021001001","2021001001","05","084.9313B",12,1,"02","기타지역","0","(△12)"
"2021001001","2021001001","05","084.9313B",12,2,"01","해당지역","1","(△11)"
"2021001001","2021001001","05","084.9313B",12,2,"02","기타지역","2","(△9)"
"2021000998","2021000998","01","084.8877A",86,1,"01","해당지역","863","10.03"
"2021000998","2021000998","01","084.8877A",86,1,"02","기타지역","0",
"2021000998","2021000998","01","084.8877A",86,2,"01","해당지역","0",
"2021000998","2021000998","01","084.8877A",86,2,"02","기타지역","0",
"2021000998","2021000998","02","084.7772B",116,1,"01","해당지역","450","3.88"
"2021000998","2021000998","02","084.7772B",116,1,"02","기타지역","416",
"2021000998","2021000998","02","084.7772B",116,2,"01","해당지역","0",
"2021000998","2021000998","02","084.7772B",116,2,"02","기타지역","0",
"2021000998","2021000998","03","084.4818C",42,1,"01","해당지역","94","2.24"
"2021000998","2021000998","03","084.4818C",42,1,"02","기타지역","207",
"2021000998","2021000998","03","084.4818C",42,2,"01","해당지역","0",
"2021000998","2021000998","03","084.4818C",42,2,"02","기타지역","0",
"2021000998","2021000998","04","084.8125D",80,1,"01","해당지역","1025","12.81"
"2021000998","2021000998","04","084.8125D",80,1,"02","기타지역","0",
"2021000998","2021000998","04","084.8125D",80,2,"01","해당지역","0",
"2021000998","2021000998","04","084.8125D",80,2,"02","기타지역","0",
"2021000998","2021000998","05","114.8327A",69,1,"01","해당지역","721","10.45"
"2021000998","2021000998","05","114.8327A",69,1,"02","기타지역","0",
"2021000998","2021000998","05","114.8327A",69,2,"01","해당지역","0",
"2021000998","2021000998","05","114.8327A",69,2,"02","기타지역","0",
"2021000998","2021000998","06","114.9995B",95,1,"01","해당지역","501","5.27"
"2021000998","2021000998","06","114.9995B",95,1,"02","기타지역","0",
"2021000998","2021000998","06","114.9995B",95,2,"01","해당지역","0",
"2021000998","2021000998","06","114.9995B",95,2,"02","기타지역","0",
"2021000997","2021000997","01","084.8877A",164,1,"01","해당지역","3269","19.93"
"2021000997","2021000997","01","084.8877A",164,1,"02","기타지역","0",
"2021000997","2021000997","01","084.8877A",164,2,"01","해당지역","0",
"2021000997","2021000997","01","084.8877A",164,2,"02","기타지역","0",
"2021000997","2021000997","02","084.7772B",99,1,"01","해당지역","406","4.10"
"2021000997","2021000997","02","084.7772B",99,1,"02","기타지역","0",
"2021000997","2021000997","02","084.7772B",99,2,"01","해당지역","0",
"2021000997","2021000997","02","084.7772B",99,2,"02","기타지역","0",
"2021000997","2021000997","03","084.4818C",45,1,"01","해당지역","144","3.20"
"2021000997","2021000997","03","084.4818C",45,1,"02","기타지역","679",
"2021000997","2021000997","03","084.4818C",45,2,"01","해당지역","0",
"2021000997","2021000997","03","084.4818C",45,2,"02","기타지역","0",
"2021000997","2021000997","04","084.8125D",80,1,"01","해당지역","1375","17.19"
"2021000997","2021000997","04","084.8125D",80,1,"02","기타지역","0",
"2021000997","2021000997","04","084.8125D",80,2,"01","해당지역","0",
"2021000997","2021000997","04","084.8125D",80,2,"02","기타지역","0",
"2021000997","2021000997","05","114.8327A",40,1,"01","해당지역","1172","29.30"
"2021000997","2021000997","05","114.8327A",40,1,"02","기타지역","0",
"2021000997","2021000997","05","114.8327A",40,2,"01","해당지역","0",
"2021000997","2021000997","05","114.8327A",40,2,"02","기타지역","0",
"2021000997","2021000997","06","114.9995B",20,1,"01","해당지역","106","5.30"
"2021000997","2021000997","06","114.9995B",20,1,"02","기타지역","0",
"2021000997","2021000997","06","114.9995B",20,2,"01","해당지역","0",
"2021000997","2021000997","06","114.9995B",20,2,"02","기타지역","0",
"2021000997","2021000997","07","114.8690C",24,1,"01","해당지역","75","3.13"
"2021000997","2021000997","07","114.8690C",24,1,"02","기타지역","400",
"2021000997","2021000997","07","114.8690C",24,2,"01","해당지역","0",
"2021000997","2021000997","07","114.8690C",24,2,"02","기타지역","0",
"2021000996","2021000996","01","059.1269A",20,1,"01","해당지역","78","3.90"
"2021000996","2021000996","01","059.1269A",20,1,"02","기타지역","98",
"2021000996","2021000996","01","059.1269A",20,2,"01","해당지역","0",
"2021000996","2021000996","01","059.1269A",20,2,"02","기타지역","0",
"2021000996","2021000996","02","059.1771B",5,1,"01","해당지역","28","5.60"
"2021000996","2021000996","02","059.1771B",5,1,"02","기타지역","0",
"2021000996","2021000996","02","059.1771B",5,2,"01","해당지역","0",
"2021000996","2021000996","02","059.1771B",5,2,"02","기타지역","0",
"2021000996","2021000996","03","084.5341A",10,1,"01","해당지역","71","7.10"
"2021000996","2021000996","03","084.5341A",10,1,"02","기타지역","0",
"2021000996","2021000996","03","084.5341A",10,2,"01","해당지역","0",
"2021000996","2021000996","03","084.5341A",10,2,"02","기타지역","0",
"2021000995","2021000995","01","084.9967A",111,1,"01","해당지역","852","7.68"
"2021000995","2021000995","01","084.9967A",111,1,"02","기타지역","545",
"2021000995","2021000995","01","084.9967A",111,2,"01","해당지역","0",
"2021000995","2021000995","01","084.9967A",111,2,"02","기타지역","0",
"2021000995","2021000995","02","084.9904B",20,1,"01","해당지역","365","18.25"
"2021000995","2021000995","02","084.9904B",20,1,"02","기타지역","176",
"2021000995","2021000995","02","084.9904B",20,2,"01","해당지역","0",
"2021000995","2021000995","02","084.9904B",20,2,"02","기타지역","0",
"2021000995","2021000995","03","084.9370C",13,1,"01","해당지역","622","47.85"
"2021000995","2021000995","03","084.9370C",13,1,"02","기타지역","264",
"2021000995","2021000995","03","084.9370C",13,2,"01","해당지역","0",
"2021000995","2021000995","03","084.9370C",13,2,"02","기타지역","0",
"2021000995","2021000995","04","084.9867D",15,1,"01","해당지역","38","2.53"
"2021000995","2021000995","04","084.9867D",15,1,"02","기타지역","76",
"2021000995","2021000995","04","084.9867D",15,2,"01","해당지역","0",
"2021000995","2021000995","04","084.9867D",15,2,"02","기타지역","0",
"2021000995","2021000995","05","084.9981E",5,1,"01","해당지역","146","29.20"
"2021000995","2021000995","05","084.9981E",5,1,"02","기타지역","92",
"2021000995","2021000995","05","084.9981E",5,2,"01","해당지역","0",
"2021000995","2021000995","05","084.9981E",5,2,"02","기타지역","0",
"2021000994","2021000994","01","084.9967A",141,1,"01","해당지역","609","4.32"
"2021000994","2021000994","01","084.9967A",141,1,"02","기타지역","656",
"2021000994","2021000994","01","084.9967A",141,2,"01","해당지역","0",
"2021000994","2021000994","01","084.9967A",141,2,"02","기타지역","0",
"2021000994","2021000994","02","084.9904B",48,1,"01","해당지역","531","11.06"
"2021000994","2021000994","02","084.9904B",48,1,"02","기타지역","289",
"2021000994","2021000994","02","084.9904B",48,2,"01","해당지역","0",
"2021000994","2021000994","02","084.9904B",48,2,"02","기타지역","0",
"2021000994","2021000994","03","084.9370C",17,1,"01","해당지역","275","16.18"
"2021000994","2021000994","03","084.9370C",17,1,"02","기타지역","194",
"2021000994","2021000994","03","084.9370C",17,2,"01","해당지역","0",
"2021000994","2021000994","03","084.9370C",17,2,"02","기타지역","0",
"2021000994","2021000994","04","084.9867D",18,1,"01","해당지역","16","(△2)"
"2021000994","2021000994","04","084.9867D",18,1,"02","기타지역","104","52.00"
"2021000994","2021000994","04","084.9867D",18,2,"01","해당지역","0",
"2021000994","2021000994","04","084.9867D",18,2,"02","기타지역","0",
"2021000992","2021000992","01","084.7050A",164,1,"01","해당지역","1108","6.76"
"2021000992","2021000992","01","084.7050A",164,1,"02","기타지역","0",
"2021000992","2021000992","01","084.7050A",164,2,"01","해당지역","0",
"2021000992","2021000992","01","084.7050A",164,2,"02","기타지역","0",
"2021000992","2021000992","02","084.8137B",36,1,"01","해당지역","81","2.25"
"2021000992","2021000992","02","084.8137B",36,1,"02","기타지역","547",
"2021000992","2021000992","02","084.8137B",36,2,"01","해당지역","0",
"2021000992","2021000992","02","084.8137B",36,2,"02","기타지역","0",
"2021000992","2021000992","03","084.7324C",134,1,"01","해당지역","310","2.31"
"2021000992","2021000992","03","084.7324C",134,1,"02","기타지역","896",
"2021000992","2021000992","03","084.7324C",134,2,"01","해당지역","0",
"2021000992","2021000992","03","084.7324C",134,2,"02","기타지역","0",
"2021000992","2021000992","04","084.0616D",59,1,"01","해당지역","53","(△6)"
"2021000992","2021000992","04","084.0616D",59,1,"02","기타지역","365","60.83"
"2021000992","2021000992","04","084.0616D",59,2,"01","해당지역","0",
"2021000992","2021000992","04","084.0616D",59,2,"02","기타지역","0",
"2021000992","2021000992","05","084.5859E",68,1,"01","해당지역","87","1.28"
"2021000992","2021000992","05","084.5859E",68,1,"02","기타지역","177",
"2021000992","2021000992","05","084.5859E",68,2,"01","해당지역","297",
"2021000992","2021000992","05","084.5859E",68,2,"02","기타지역","706",
"2021000992","2021000992","06","111.6914A",137,1,"01","해당지역","220","1.61"
"2021000992","2021000992","06","111.6914A",137,1,"02","기타지역","281",
"2021000992","2021000992","06","111.6914A",137,2,"01","해당지역","72",
"2021000992","2021000992","06","111.6914A",137,2,"02","기타지역","171",
"2021000992","2021000992","07","111.9114B",132,1,"01","해당지역","127","(△5)"
"2021000992","2021000992","07","111.9114B",132,1,"02","기타지역","309","61.80"
"2021000992","2021000992","07","111.9114B",132,2,"01","해당지역","65",
"2021000992","2021000992","07","111.9114B",132,2,"02","기타지역","113",
"2021000992","2021000992","08","111.8323C",42,1,"01","해당지역","117","2.79"
"2021000992","2021000992","08","111.8323C",42,1,"02","기타지역","130",
"2021000992","2021000992","08","111.8323C",42,2,"01","해당지역","0",
"2021000992","2021000992","08","111.8323C",42,2,"02","기타지역","0",
"2021000992","2021000992","09","111.6752D",44,1,"01","해당지역","41","(△3)"
"2021000992","2021000992","09","111.6752D",44,1,"02","기타지역","95","31.67"
"2021000992","2021000992","09","111.6752D",44,2,"01","해당지역","39",
"2021000992","2021000992","09","111.6752D",44,2,"02","기타지역","94",
"2021000991","2021000991","01","084.9929A",203,1,"01","해당지역","92","(△111)"
"2021000991","2021000991","01","084.9929A",203,1,"02","기타지역","14","(△97)"
"2021000991","2021000991","01","084.9929A",203,2,"01","해당지역","47","(△50)"
"2021000991","2021000991","01","084.9929A",203,2,"02","기타지역","8","(△42)"
"2021000991","2021000991","02","084.9929B",68,1,"01","해당지역","47","(△21)"
"2021000991","2021000991","02","084.9929B",68,1,"02","기타지역","4","(△17)"
"2021000991","2021000991","02","084.9929B",68,2,"01","해당지역","42","2.47"
"2021000991","2021000991","02","084.9929B",68,2,"02","기타지역","3",
"2021000991","2021000991","03","084.9610C",72,1,"01","해당지역","21","(△51)"
"2021000991","2021000991","03","084.9610C",72,1,"02","기타지역","2","(△49)"
"2021000991","2021000991","03","084.9610C",72,2,"01","해당지역","10","(△39)"
"2021000991","2021000991","03","084.9610C",72,2,"02","기타지역","4","(△35)"
"2021000991","2021000991","04","117.0757 ",158,1,"01","해당지역","30","(△128)"
"2021000991","2021000991","04","117.0757 ",158,1,"02","기타지역","2","(△126)"
"2021000991","2021000991","04","117.0757 ",158,2,"01","해당지역","34","(△92)"
"2021000991","2021000991","04","117.0757 ",158,2,"02","기타지역","4","(△88)"
"2021000991","2021000991","05","148.7580 ",1,1,"01","해당지역","68","68.00"
"2021000991","2021000991","05","148.7580 ",1,1,"02","기타지역","4",
"2021000991","2021000991","05","148.7580 ",1,2,"01","해당지역","0",
"2021000991","2021000991","05","148.7580 ",1,2,"02","기타지역","0",
"2021000991","2021000991","06","165.3210 ",2,1,"01","해당지역","17","8.50"
"2021000991","2021000991","06","165.3210 ",2,1,"02","기타지역","2",
"2021000991","2021000991","06","165.3210 ",2,2,"01","해당지역","0",
"2021000991","2021000991","06","165.3210 ",2,2,"02","기타지역","0",
"2021000991","2021000991","07","199.6477 ",2,1,"01","해당지역","13","6.50"
"2021000991","2021000991","07","199.6477 ",2,1,"02","기타지역","3",
"2021000991","2021000991","07","199.6477 ",2,2,"01","해당지역","0",
"2021000991","2021000991","07","199.6477 ",2,2,"02","기타지역","0",
"2021000990","2021000990","01","084.9051A",17,1,"01","해당지역","508","29.88"
"2021000990","2021000990","01","084.9051A",17,1,"02","기타지역","49",
"2021000990","2021000990","01","084.9051A",17,2,"01","해당지역","0",
"2021000990","2021000990","01","084.9051A",17,2,"02","기타지역","0",
"2021000990","2021000990","02","084.9051B",18,1,"01","해당지역","103","5.72"
"2021000990","2021000990","02","084.9051B",18,1,"02","기타지역","14",
"2021000990","2021000990","02","084.9051B",18,2,"01","해당지역","0",
"2021000990","2021000990","02","084.9051B",18,2,"02","기타지역","0",
"2021000990","2021000990","03","084.3791C",27,1,"01","해당지역","124","4.59"
"2021000990","2021000990","03","084.3791C",27,1,"02","기타지역","18",
"2021000990","2021000990","03","084.3791C",27,2,"01","해당지역","0",
"2021000990","2021000990","03","084.3791C",27,2,"02","기타지역","0",
"2021000990","2021000990","04","084.8550D",33,1,"01","해당지역","573","17.36"
"2021000990","2021000990","04","084.8550D",33,1,"02","기타지역","42",
"2021000990","2021000990","04","084.8550D",33,2,"01","해당지역","0",
"2021000990","2021000990","04","084.8550D",33,2,"02","기타지역","0",
"2021000990","2021000990","05","084.9880E",20,1,"01","해당지역","81","4.05"
"2021000990","2021000990","05","084.9880E",20,1,"02","기타지역","7",
"2021000990","2021000990","05","084.9880E",20,2,"01","해당지역","0",
"2021000990","2021000990","05","084.9880E",20,2,"02","기타지역","0",
"2021000990","2021000990","06","146.8990 ",2,1,"01","해당지역","12","6.00"
"2021000990","2021000990","06","146.8990 ",2,1,"02","기타지역","6",
"2021000990","2021000990","06","146.8990 ",2,2,"01","해당지역","0",
"2021000990","2021000990","06","146.8990 ",2,2,"02","기타지역","0",
"2021000988","2021000988","01","039.9368 ",25,1,"01","해당지역","123","4.92"
"2021000988","2021000988","01","039.9368 ",25,1,"02","기타지역","585",
"2021000988","2021000988","01","039.9368 ",25,2,"01","해당지역","0",
"2021000988","2021000988","01","039.9368 ",25,2,"02","기타지역","0",
"2021000988","2021000988","02","084.9856A",74,1,"01","해당지역","1167","15.77"
"2021000988","2021000988","02","084.9856A",74,1,"02","기타지역","0",
"2021000988","2021000988","02","084.9856A",74,2,"01","해당지역","0",
"2021000988","2021000988","02","084.9856A",74,2,"02","기타지역","0",
"2021000988","2021000988","03","084.9890B",26,1,"01","해당지역","291","11.19"
"2021000988","2021000988","03","084.9890B",26,1,"02","기타지역","0",
"2021000988","2021000988","03","084.9890B",26,2,"01","해당지역","0",
"2021000988","2021000988","03","084.9890B",26,2,"02","기타지역","0",
"2021000985","2021000985","01","059.9901A",65,1,"01","해당지역","379","5.83"
"2021000985","2021000985","01","059.9901A",65,1,"02","기타지역","178",
"2021000985","2021000985","01","059.9901A",65,2,"01","해당지역","0",
"2021000985","2021000985","01","059.9901A",65,2,"02","기타지역","0",
"2021000985","2021000985","02","059.9901B",2,1,"01","해당지역","24","12.00"
"2021000985","2021000985","02","059.9901B",2,1,"02","기타지역","15",
"2021000985","2021000985","02","059.9901B",2,2,"01","해당지역","0",
"2021000985","2021000985","02","059.9901B",2,2,"02","기타지역","0",
"2021000985","2021000985","03","059.9901C",2,1,"01","해당지역","9","4.50"
"2021000985","2021000985","03","059.9901C",2,1,"02","기타지역","8",
"2021000985","2021000985","03","059.9901C",2,2,"01","해당지역","0",
"2021000985","2021000985","03","059.9901C",2,2,"02","기타지역","0",
"2021000985","2021000985","04","084.9976A",45,1,"01","해당지역","1066","23.69"
"2021000985","2021000985","04","084.9976A",45,1,"02","기타지역","494",
"2021000985","2021000985","04","084.9976A",45,2,"01","해당지역","0",
"2021000985","2021000985","04","084.9976A",45,2,"02","기타지역","0",
"2021000985","2021000985","05","084.9081B",29,1,"01","해당지역","236","8.14"
"2021000985","2021000985","05","084.9081B",29,1,"02","기타지역","109",
"2021000985","2021000985","05","084.9081B",29,2,"01","해당지역","0",
"2021000985","2021000985","05","084.9081B",29,2,"02","기타지역","0",
"2021000985","2021000985","06","084.9846C",42,1,"01","해당지역","118","2.81"
"2021000985","2021000985","06","084.9846C",42,1,"02","기타지역","110",
"2021000985","2021000985","06","084.9846C",42,2,"01","해당지역","0",
"2021000985","2021000985","06","084.9846C",42,2,"02","기타지역","0",
"2021000985","2021000985","07","084.9737D",33,1,"01","해당지역","209","6.33"
"2021000985","2021000985","07","084.9737D",33,1,"02","기타지역","126",
"2021000985","2021000985","07","084.9737D",33,2,"01","해당지역","0",
"2021000985","2021000985","07","084.9737D",33,2,"02","기타지역","0",
"2021000985","2021000985","08","084.9224E",5,1,"01","해당지역","51","10.20"
"2021000985","2021000985","08","084.9224E",5,1,"02","기타지역","31",
"2021000985","2021000985","08","084.9224E",5,2,"01","해당지역","0",
"2021000985","2021000985","08","084.9224E",5,2,"02","기타지역","0",
"2021000985","2021000985","09","084.9849F",2,1,"01","해당지역","55","27.50"
"2021000985","2021000985","09","084.9849F",2,1,"02","기타지역","53",
"2021000985","2021000985","09","084.9849F",2,2,"01","해당지역","0",
"2021000985","2021000985","09","084.9849F",2,2,"02","기타지역","0",
"2021000985","2021000985","10","104.8737A",68,1,"01","해당지역","1091","16.04"
"2021000985","2021000985","10","104.8737A",68,1,"02","기타지역","456",
"2021000985","2021000985","10","104.8737A",68,2,"01","해당지역","0",
"2021000985","2021000985","10","104.8737A",68,2,"02","기타지역","0",
"2021000985","2021000985","11","159.8365A",1,1,"01","해당지역","117","117.00"
"2021000985","2021000985","11","159.8365A",1,1,"02","기타지역","21",
"2021000985","2021000985","11","159.8365A",1,2,"01","해당지역","0",
"2021000985","2021000985","11","159.8365A",1,2,"02","기타지역","0",
"2021000985","2021000985","12","159.8365B",1,1,"01","해당지역","54","54.00"
"2021000985","2021000985","12","159.8365B",1,1,"02","기타지역","13",
"2021000985","2021000985","12","159.8365B",1,2,"01","해당지역","0",
"2021000985","2021000985","12","159.8365B",1,2,"02","기타지역","0",
"2021000984","2021000984","01","074.4649 ",100,1,"01","해당지역","0","(△100)"
"2021000984","2021000984","01","074.4649 ",100,1,"02","기타지역","0","(△100)"
"2021000984","2021000984","01","074.4649 ",100,2,"01","해당지역","0","(△100)"
"2021000984","2021000984","01","074.4649 ",100,2,"02","기타지역","1","(△99)"
"2021000984","2021000984","02","084.9903A",180,1,"01","해당지역","1","(△179)"
"2021000984","2021000984","02","084.9903A",180,1,"02","기타지역","0","(△179)"
"2021000984","2021000984","02","084.9903A",180,2,"01","해당지역","1","(△178)"
"2021000984","2021000984","02","084.9903A",180,2,"02","기타지역","1","(△177)"
"2021000984","2021000984","03","084.9003B",60,1,"01","해당지역","3","(△57)"
"2021000984","2021000984","03","084.9003B",60,1,"02","기타지역","1","(△56)"
"2021000984","2021000984","03","084.9003B",60,2,"01","해당지역","1","(△55)"
"2021000984","2021000984","03","084.9003B",60,2,"02","기타지역","0","(△55)"
"2021000984","2021000984","04","084.9116C",49,1,"01","해당지역","3","(△46)"
"2021000984","2021000984","04","084.9116C",49,1,"02","기타지역","0","(△46)"
"2021000984","2021000984","04","084.9116C",49,2,"01","해당지역","2","(△44)"
"2021000984","2021000984","04","084.9116C",49,2,"02","기타지역","0","(△44)"
"2021000983","2021000983","01","074.4649 ",267,1,"01","해당지역","23","(△244)"
"2021000983","2021000983","01","074.4649 ",267,1,"02","기타지역","2","(△242)"
"2021000983","2021000983","01","074.4649 ",267,2,"01","해당지역","10","(△232)"
"2021000983","2021000983","01","074.4649 ",267,2,"02","기타지역","3","(△229)"
"2021000983","2021000983","02","084.9903A",196,1,"01","해당지역","90","(△106)"
"2021000983","2021000983","02","084.9903A",196,1,"02","기타지역","5","(△101)"
"2021000983","2021000983","02","084.9903A",196,2,"01","해당지역","36","(△65)"
"2021000983","2021000983","02","084.9903A",196,2,"02","기타지역","3","(△62)"
"2021000983","2021000983","03","084.9003B",275,1,"01","해당지역","13","(△262)"
"2021000983","2021000983","03","084.9003B",275,1,"02","기타지역","2","(△260)"
"2021000983","2021000983","03","084.9003B",275,2,"01","해당지역","4","(△256)"
"2021000983","2021000983","03","084.9003B",275,2,"02","기타지역","2","(△254)"
"2021000983","2021000983","04","084.9116C",352,1,"01","해당지역","104","(△248)"
"2021000983","2021000983","04","084.9116C",352,1,"02","기타지역","14","(△234)"
"2021000983","2021000983","04","084.9116C",352,2,"01","해당지역","38","(△196)"
"2021000983","2021000983","04","084.9116C",352,2,"02","기타지역","7","(△189)"
"2021000982","2021000982","01","059.9681A",15,1,"01","해당지역","34","2.27"
"2021000982","2021000982","01","059.9681A",15,1,"02","기타지역","293",
"2021000982","2021000982","01","059.9681A",15,2,"01","해당지역","0",
"2021000982","2021000982","01","059.9681A",15,2,"02","기타지역","0",
"2021000982","2021000982","02","059.9807C",12,1,"01","해당지역","35","2.92"
"2021000982","2021000982","02","059.9807C",12,1,"02","기타지역","129",
"2021000982","2021000982","02","059.9807C",12,2,"01","해당지역","0",
"2021000982","2021000982","02","059.9807C",12,2,"02","기타지역","0",
"2021000982","2021000982","03","059.9553E",12,1,"01","해당지역","23","1.92"
"2021000982","2021000982","03","059.9553E",12,1,"02","기타지역","131",
"2021000982","2021000982","03","059.9553E",12,2,"01","해당지역","0",
"2021000982","2021000982","03","059.9553E",12,2,"02","기타지역","0",
"2021000981","2021000981","01","076.9848A",75,1,"01","해당지역","7","(△68)"
"2021000981","2021000981","01","076.9848A",75,1,"02","기타지역","5","(△63)"
"2021000981","2021000981","01","076.9848A",75,2,"01","해당지역","5","(△58)"
"2021000981","2021000981","01","076.9848A",75,2,"02","기타지역","9","(△49)"
"2021000981","2021000981","02","076.9209B",38,1,"01","해당지역","2","(△36)"
"2021000981","2021000981","02","076.9209B",38,1,"02","기타지역","3","(△33)"
"2021000981","2021000981","02","076.9209B",38,2,"01","해당지역","3","(△30)"
"2021000981","2021000981","02","076.9209B",38,2,"02","기타지역","8","(△22)"
"2021000981","2021000981","03","084.9840A",139,1,"01","해당지역","46","(△93)"
"2021000981","2021000981","03","084.9840A",139,1,"02","기타지역","44","(△49)"
"2021000981","2021000981","03","084.9840A",139,2,"01","해당지역","24","(△25)"
"2021000981","2021000981","03","084.9840A",139,2,"02","기타지역","36","1.44"
"2021000981","2021000981","04","084.9765B",115,1,"01","해당지역","10","(△105)"
"2021000981","2021000981","04","084.9765B",115,1,"02","기타지역","25","(△80)"
"2021000981","2021000981","04","084.9765B",115,2,"01","해당지역","9","(△71)"
"2021000981","2021000981","04","084.9765B",115,2,"02","기타지역","16","(△55)"
"2021000980","2021000980","01","059.9557B",5,1,"01","해당지역","24","4.80"
"2021000980","2021000980","01","059.9557B",5,1,"02","기타지역","0",
